 v-sweep         v(ng)           i(Vd_sat)      
 3.54000000e-01  3.54000000e-01 -1.05648440e-09 
 3.55000000e-01  3.55000000e-01 -1.08661688e-09 
 3.56000000e-01  3.56000000e-01 -1.11758996e-09 
 3.57000000e-01  3.57000000e-01 -1.14942627e-09 
 3.58000000e-01  3.58000000e-01 -1.18214899e-09 
 3.59000000e-01  3.59000000e-01 -1.21578190e-09 
 3.60000000e-01  3.60000000e-01 -1.25034940e-09 
 3.61000000e-01  3.61000000e-01 -1.28587648e-09 
 3.62000000e-01  3.62000000e-01 -1.32238878e-09 
 3.63000000e-01  3.63000000e-01 -1.35991256e-09 
 3.64000000e-01  3.64000000e-01 -1.39847476e-09 
 3.65000000e-01  3.65000000e-01 -1.43810300e-09 
 3.66000000e-01  3.66000000e-01 -1.47882557e-09 
 3.67000000e-01  3.67000000e-01 -1.52067148e-09 
 3.68000000e-01  3.68000000e-01 -1.56367046e-09 
 3.69000000e-01  3.69000000e-01 -1.60785297e-09 
 3.70000000e-01  3.70000000e-01 -1.65325022e-09 
 3.71000000e-01  3.71000000e-01 -1.69989421e-09 
 3.72000000e-01  3.72000000e-01 -1.74781772e-09 
 3.73000000e-01  3.73000000e-01 -1.79705431e-09 
 3.74000000e-01  3.74000000e-01 -1.84763841e-09 
 3.75000000e-01  3.75000000e-01 -1.89960525e-09 
 3.76000000e-01  3.76000000e-01 -1.95299094e-09 
 3.77000000e-01  3.77000000e-01 -2.00783247e-09 
 3.78000000e-01  3.78000000e-01 -2.06416771e-09 
 3.79000000e-01  3.79000000e-01 -2.12203545e-09 
 3.80000000e-01  3.80000000e-01 -2.18147544e-09 
 3.81000000e-01  3.81000000e-01 -2.24252835e-09 
 3.82000000e-01  3.82000000e-01 -2.30523586e-09 
 3.83000000e-01  3.83000000e-01 -2.36964062e-09 
 3.84000000e-01  3.84000000e-01 -2.43578632e-09 
 3.85000000e-01  3.85000000e-01 -2.50371766e-09 
 3.86000000e-01  3.86000000e-01 -2.57348044e-09 
 3.87000000e-01  3.87000000e-01 -2.64512151e-09 
 3.88000000e-01  3.88000000e-01 -2.71868885e-09 
 3.89000000e-01  3.89000000e-01 -2.79423154e-09 
 3.90000000e-01  3.90000000e-01 -2.87179985e-09 
 3.91000000e-01  3.91000000e-01 -2.95144519e-09 
 3.92000000e-01  3.92000000e-01 -3.03322019e-09 
 3.93000000e-01  3.93000000e-01 -3.11717869e-09 
 3.94000000e-01  3.94000000e-01 -3.20337580e-09 
 3.95000000e-01  3.95000000e-01 -3.29186788e-09 
 3.96000000e-01  3.96000000e-01 -3.38271260e-09 
 3.97000000e-01  3.97000000e-01 -3.47596896e-09 
 3.98000000e-01  3.98000000e-01 -3.57169729e-09 
